what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499931283536
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499936404322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499936404799
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499936821706
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499936822473
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499936824582
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499937398246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499937399079
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499940161850
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499940163240
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1499940216069
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1499940216069
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1499940216069
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1499940216116
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1499940216132
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200805152355,org.eclipse.datatools.connectivity.ui.templates,1499940216194
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1499940216241
stopped,bundle,com.ibm.pvc.tools.portlet.aggregation,6.2.0.200810151032,com.ibm.pvc.tools.portlet.aggregation,1499940216272
stopped,bundle,com.ibm.pvc.tools.portlet,6.2.0.200810151032,com.ibm.pvc.tools.portlet,1499940216272
stopped,bundle,com.ibm.pvc.tools.startup,6.1.2.200810151000,com.ibm.pvc.tools.startup,1499940216272
stopped,bundle,com.ibm.pvc.tools.web,6.2.0.200810151012,com.ibm.pvc.tools.web,1499940216335
stopped,bundle,com.ibm.pvc.tools.web.rad,6.2.0.200810151012,com.ibm.pvc.tools.web.rad,1499940216350
stopped,bundle,com.ibm.pvc.tools.j2ee,6.2.0.200810151012,com.ibm.pvc.tools.j2ee,1499940216350
stopped,bundle,com.ibm.rcp.tools.migration.bde.rational,6.2.0.200810151002,com.ibm.rcp.tools.migration.bde.rational,1499940216366
stopped,bundle,com.ibm.pvc.tools.migration.bde,6.2.0.200810151002,com.ibm.pvc.tools.migration.bde,1499940216366
