what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826724489
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826731149
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826736116
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826741681
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826743034
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826751083
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826752912
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826755652
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826757723
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1499826761271
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1499826761368
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499826761921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826763896
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826765603
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499826770096
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499826771096
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499826771343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826772705
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826774730
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826777297
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826778552
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499826780451
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826783534
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826784559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499826788352
