what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1499849684542
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499849686371
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499849690402
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849691398
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849705026
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499849706362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849709077
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849709781
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,1499849709797
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849711587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849712718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849713871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849719110
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499849719137
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499849722316
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849724831
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849726195
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499849727858
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849729722
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849730419
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.debug,1499849730432
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849732034
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849733258
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849734387
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499849739757
