what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499241816434
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241816900
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241818160
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241818374
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241819462
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241820195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241821208
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499241836358
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241838830
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241839785
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499241839795
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241840728
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241851962
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241852749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241854037
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241867372
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499241867451
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499241869243
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499241876209
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499241877699
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499241924327
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499241964807
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499241993267
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499241996714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499242006696
