what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276323625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276328904
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500276331890
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1500276335031
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.productEditor,1500276335832
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276340424
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276346480
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276346764
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276350759
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276351799
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276423027
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500276429265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276432433
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276504464
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1500276512211
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276514337
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276558521
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500276561548
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276564879
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276565720
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276567415
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276697152
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276698415
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500276705255
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.productEditor,1500276705281
