what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499414878614
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499414878908
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499414879173
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499414879484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1499414879764
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.redo,1499414881028
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414888354
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1499414888375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414891705
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414893179
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1499414893207
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414896538
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414897864
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1499414897899
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414901196
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414902745
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1499414902755
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414905096
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499414907031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414908982
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499414909099
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499414926591
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499414926773
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499414937303
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499414958744
