what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499244690278
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499244707524
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244708594
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244709722
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244710211
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244714413
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244716856
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499244723872
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244730992
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244732598
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499244736073
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244739171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499244744837
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1499244788089
activated,view,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.pde.runtime.LogView,1499244789982
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499244790844
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244794122
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244903545
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244914505
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244915793
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244916921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499245391127
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1499245396526
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1499245396618
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1499245396624
