what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244284723
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499244288882
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499244320983
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499244343402
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244344888
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499244349874
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499244358650
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499244371297
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244372887
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244373712
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499244373722
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244374605
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244388562
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499244389366
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244431792
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244620319
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244626286
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244641062
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499244650445
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499244652556
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499244655910
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244673647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244675325
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244686039
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499244688822
