what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ecf.presence.collab.ui,1.2.0.v20081224-1728,org.eclipse.ecf.presence.collab.ui,1498553069654
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.1.v200901140830,org.eclipse.datatools.sqltools.data.ui,1498553069656
stopped,bundle,org.eclipse.datatools.sqltools.data.core,1.0.1.v200902140515,org.eclipse.datatools.sqltools.data.core,1498553069657
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200901150020,org.eclipse.datatools.enablement.sybase.asa,1498553069660
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.asa.models,1498553069661
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v200805152355,org.eclipse.datatools.enablement.sybase.ase.models,1498553069662
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v20081212,org.eclipse.datatools.enablement.sybase.ui,1498553069663
stopped,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1498553069665
stopped,bundle,org.eclipse.datatools.sqltools.editor.core,1.0.0.v200902031600,org.eclipse.datatools.sqltools.editor.core,1498553069666
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.0.v200901280500,org.eclipse.datatools.sqltools.tabledataeditor,1498553069669
