what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224685526
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499224685989
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224687021
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224706957
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499224707304
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224707743
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224709094
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224711282
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224714951
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499224725399
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499224726748
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499224736339
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499224742221
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224745336
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224745511
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499224756126
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499224760987
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224764024
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224765068
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499224765084
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224765979
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224791767
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499224792110
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224792541
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224793980
