what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242305801
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499242305812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242306698
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242329777
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499242329810
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499242336823
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242338431
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242381341
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499242400487
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499242420811
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499242467813
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499242469336
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242473677
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242477179
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499242497050
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499242498767
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499242500505
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499242501857
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242507269
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242518662
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242539013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242539270
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499242547493
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242549749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499242549916
