what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.help.aboutAction,1499159695352
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159696013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159733130
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159735622
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159736928
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.help.aboutAction,1499159736933
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159748286
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159769638
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159771538
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159789850
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499159794055
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499159808160
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.4.v20080930,org.eclipse.equinox.p2.artifact.repository,1499159809738
started,bundle,org.eclipse.ecf.provider.xmpp,2.0.100.v20081224-1728,org.eclipse.ecf.provider.xmpp,1499159809974
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.filetransfer,1499159809975
started,bundle,org.eclipse.ecf.provider.bittorrent,0.3.100.v20081224-1728,org.eclipse.ecf.provider.bittorrent,1499159810046
started,bundle,org.eclipse.ecf.provider.filetransfer.efs,1.5.0.v20081224-1728,org.eclipse.ecf.provider.filetransfer.efs,1499159810051
started,bundle,org.eclipse.ecf.provider.filetransfer.scp,2.0.0.v20081224-1728,org.eclipse.ecf.provider.filetransfer.scp,1499159810053
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.provider.filetransfer,1499159810056
started,bundle,org.eclipse.ecf.provider.discovery,2.1.100.v20081224-1728,org.eclipse.ecf.provider.discovery,1499159810065
started,bundle,org.eclipse.ecf.discovery,2.1.0.v20081224-1728,org.eclipse.ecf.discovery,1499159810080
started,bundle,org.eclipse.ecf.provider.irc,1.3.0.v20081224-1728,org.eclipse.ecf.provider.irc,1499159810081
started,bundle,org.eclipse.ecf.provider.jmdns,2.1.0.v20081224-1728,org.eclipse.ecf.provider.jmdns,1499159810082
started,bundle,ch.ethz.iks.slp,1.1.0.v20081224-1728,ch.ethz.iks.slp,1499159810134
started,bundle,org.eclipse.ecf.provider.jslp,2.1.0.v20081224-1728,org.eclipse.ecf.provider.jslp,1499159810135
