what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500273909054
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.productEditor,1500273910571
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274053973
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274073276
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500274074973
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274086021
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274099685
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1500274099700
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274104751
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1500274109849
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1500274109860
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274109885
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274114584
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274117764
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274120368
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274121629
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500274135346
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274141926
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500274158576
started,bundle,jp.gr.java_conf.ussiy.app.propedit.hyperlink,2.0.0,jp.gr.java_conf.ussiy.app.propedit.hyperlink,1500274158655
opened,editor,jp.gr.java_conf.ussiy.app.propedit,6.0.0,jp.gr.java_conf.ussiy.app.propedit.editors.PropertiesEditor,1500274158670
activated,editor,jp.gr.java_conf.ussiy.app.propedit,6.0.0,jp.gr.java_conf.ussiy.app.propedit.editors.PropertiesEditor,1500274158687
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1500274163041
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1500274163870
activated,editor,jp.gr.java_conf.ussiy.app.propedit,6.0.0,jp.gr.java_conf.ussiy.app.propedit.editors.PropertiesEditor,1500274165118
