what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260956312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260958693
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260959495
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260964496
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260966242
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500260983481
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1500260992221
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1500260992274
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1500261000407
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1500261001071
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1500261002337
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261004487
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261005316
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1500261005329
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261006379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261007481
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261008340
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261014143
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.productEditor,1500261014945
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261032392
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261032580
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261035489
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261037053
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261037949
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1500261041885
