what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763534138
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763537857
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499763537869
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763539347
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763540481
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763541467
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763549829
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499763549938
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499763550449
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1499763553980
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499763554355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763556690
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763561949
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499763561966
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763564001
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763564711
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499763564724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763566131
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763566965
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1499763570357
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499763570952
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763574222
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499763648999
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499763650254
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1499763652966
