what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499412576280
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499412607969
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499412608451
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413060946
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413117538
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413117749
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499413134480
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499413137676
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499413156746
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499413158546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413160560
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413172895
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499413173591
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499413175718
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1499413176447
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499413181808
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499413181851
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499413186559
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499413186778
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499413186813
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499413201975
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413207081
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413207838
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499413207857
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499413209802
