what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240575705
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240585120
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499240587734
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240596413
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240596594
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499240607965
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499240609382
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499240610669
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240612026
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240617651
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499240618937
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499240620421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499240638396
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240640932
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240643148
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499240643178
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499240648508
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499240650415
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1499240657561
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499240658330
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499240660896
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499240661889
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499240698104
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240706727
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499240706942
