what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417882773
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417895014
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417896372
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417900712
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417914016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417920440
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417923923
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1499417930003
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417931100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417931282
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417958388
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417966022
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499417967534
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499417968625
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417972767
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417976891
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417983020
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417988198
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417991125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417992406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417994184
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499418004568
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499418010317
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499418013401
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1499418021025
