what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1499843745293
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499843746506
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843748001
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843749714
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1499843749726
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843751194
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843753047
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843754013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843757032
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843757871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843759781
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499843759804
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843764192
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843775213
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1499843788001
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499843811098
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.organize.imports,1499843828716
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499843829504
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499843904383
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1499843936513
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1499843939835
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1499843941131
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843971582
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843978892
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499843985781
