what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548653507
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548683043
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548683409
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548683503
started,bundle,org.eclipse.emf.common,2.4.0.v200902171115,org.eclipse.emf.common,1498548683942
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1498548684917
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1498548684932
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1498548684969
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1498548685304
started,bundle,org.eclipse.wst.common.emf,1.1.203.v200811022047,org.eclipse.wst.common.emf,1498548685308
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1498548685333
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1498548685807
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1498548685831
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1498548686840
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1498548687123
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1498548687758
started,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1498548687915
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1498548687956
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1498548688111
executed,command,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.runtimeWorkbenchShortcut.run,1498548688595
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548688793
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1498548689084
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548691926
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548697241
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548702442
