what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548723551
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548723607
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548727002
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548769963
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1498548770439
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1498548771897
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548779059
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548781530
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548802267
closed,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548805574
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548805598
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1498548805626
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1498548805626
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548810244
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548921025
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548921370
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548921448
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1498548922091
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1498548926550
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548937381
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548943071
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498548946557
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498549642939
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1498549646101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498549649158
