what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1499224484419
started,bundle,org.eclipse.wst.common.emf,1.1.203.v200811022047,org.eclipse.wst.common.emf,1499224484464
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1499224484480
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224484493
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1499224484532
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1499224484560
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1499224484968
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1499224485174
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1499224485260
started,bundle,org.eclipse.wst.xml.core,1.1.307.v200812040936,org.eclipse.wst.xml.core,1499224485275
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1499224485668
started,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1499224485681
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1499224485708
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1499224485760
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224485802
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1499224485907
started,bundle,org.eclipse.tptp.platform.integration.pde,4.4.100.v200901090100,org.eclipse.tptp.platform.integration.pde,1499224486134
started,bundle,org.eclipse.hyades.execution,4.4.202.v200901200947,org.eclipse.hyades.execution,1499224486231
started,bundle,org.eclipse.tptp.platform.models.hierarchy,4.5.1.v200902180100,org.eclipse.tptp.platform.models.hierarchy,1499224486295
started,bundle,org.eclipse.tptp.platform.common.ui,4.4.102.v200901090100,org.eclipse.tptp.platform.common.ui,1499224486577
started,bundle,org.eclipse.tptp.platform.iac.administrator,4.4.201.v200901100100,org.eclipse.tptp.platform.iac.administrator,1499224486581
started,bundle,org.eclipse.tptp.platform.common,4.3.202.v200901090100,org.eclipse.tptp.platform.common,1499224486586
started,bundle,org.eclipse.hyades.trace.ui,4.4.103.v200901100100,org.eclipse.hyades.trace.ui,1499224491653
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224491669
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499224517059
