what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1495767218733
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1495767229736
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1495767229742
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1495767230136
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1495767230167
started,bundle,org.tigris.subversion.clientadapter,1.6.0.2,org.tigris.subversion.clientadapter,1495767230742
started,bundle,org.tigris.subversion.subclipse.core,1.6.2,org.tigris.subversion.subclipse.core,1495767230751
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1495767230787
started,bundle,org.tigris.subversion.subclipse.ui,1.6.2,org.tigris.subversion.subclipse.ui,1495767230808
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1495767231253
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1495767231305
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1495767237319
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1495767237352
started,bundle,org.eclipse.pde.build,3.4.1.R34x_v20081217,org.eclipse.pde.build,1495767238427
activated,view,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.pde.runtime.LogView,1495767241456
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1495767248162
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1495767248431
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1495767249521
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1495767251280
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1495767253065
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1495767253100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1495767288932
activated,view,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.pde.runtime.LogView,1495767289038
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1495767290586
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1495767290623
