what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499415891086
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499416466568
opened,view,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.PluginsView,1499416470425
activated,view,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.PluginsView,1499416470511
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499416470956
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499416498246
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417086737
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499417087290
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499417089415
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499417089581
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499417090609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499417090772
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499417103579
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499417103766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417118696
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417550510
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1499417555962
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1499417556140
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417565212
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417569387
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417573307
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417573872
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1499417577702
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417578684
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1499417580224
