what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1498552600554
stopped,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1498552600554
stopped,bundle,org.eclipse.jem.proxy,2.0.100.v200806051600,org.eclipse.jem.proxy,1498552600555
stopped,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1498552600555
stopped,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200805152355,org.eclipse.datatools.sqltools.db.derby,1498552600555
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1498552600556
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200901170012,org.eclipse.datatools.enablement.sybase.ase,1498552600556
stopped,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v200902031600,org.eclipse.datatools.sqltools.db.generic,1498552600557
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.0.v200808140615,org.eclipse.datatools.sqltools.debugger.core,1498552600557
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor,1.0.0.v200807211830,org.eclipse.datatools.sqltools.routineeditor,1498552600557
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1498552600558
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200808140615,org.eclipse.datatools.sqltools.ddlgen.ui,1498552600558
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.0.v200901220945,org.eclipse.datatools.sqltools.sqleditor,1498552600559
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20080604,org.eclipse.team.cvs.ssh2,1498552600559
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20080604,org.eclipse.team.cvs.ssh,1498552600559
stopped,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1498552600559
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1498552600560
stopped,bundle,org.eclipse.wst.jsdt.core,1.0.104.v200901281939,org.eclipse.wst.jsdt.core,1498552600560
stopped,bundle,org.eclipse.pde.api.tools,1.0.0.v20081117_r342,org.eclipse.pde.api.tools,1498552600561
stopped,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1498552600561
stopped,bundle,com.ibm.pvc.tools.web.translator,6.2.0.200810151012,com.ibm.pvc.tools.web.translator,1498552600561
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1498552600562
stopped,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1498552600562
stopped,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1498552600562
stopped,bundle,org.eclipse.tptp.platform.iac.administrator,4.4.201.v200901100100,org.eclipse.tptp.platform.iac.administrator,1498552600563
