what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.4.v20080930,org.eclipse.equinox.frameworkadmin.equinox,1498525842791
started,bundle,org.eclipse.jdt.core,3.4.4.v_894_R34x,org.eclipse.jdt.core,1498525842791
started,bundle,org.eclipse.ui.workbench,3.4.2.M20090127-1700,org.eclipse.ui.workbench,1498525842791
started,bundle,com.ibm.pvc.tools.startup,6.1.2.200810151000,com.ibm.pvc.tools.startup,1498525842791
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1498525842791
started,bundle,org.eclipse.equinox.p2.updatechecker,1.0.0.v20080427-2136,org.eclipse.equinox.p2.updatechecker,1498525842791
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1498525842791
started,bundle,org.eclipse.core.contenttype,3.3.0.v20080604-1400,org.eclipse.core.contenttype,1498525842791
started,bundle,org.eclipse.equinox.registry,3.4.0.v20080516-0950,org.eclipse.equinox.registry,1498525842791
started,bundle,com.ibm.rcp.tools.environment.configuration,6.1.2.200810151000,com.ibm.rcp.tools.environment.configuration,1498525843072
started,bundle,com.ibm.rcp.tools.xpdt.configuration,6.1.2.200810151000,com.ibm.rcp.tools.xpdt.configuration,1498525844310
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498525844849
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498525950007
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1498525950038
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498525954612
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498525955784
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1498525955846
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1498525955862
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1498525955878
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1498525955893
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1498525956062
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1498525956171
stopped,bundle,com.ibm.pvc.tools.portlet.aggregation,6.2.0.200810151032,com.ibm.pvc.tools.portlet.aggregation,1498525956437
stopped,bundle,com.ibm.pvc.tools.portlet,6.2.0.200810151032,com.ibm.pvc.tools.portlet,1498525956437
stopped,bundle,com.ibm.pvc.tools.web,6.2.0.200810151012,com.ibm.pvc.tools.web,1498525956437
