what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200810140349,org.eclipse.datatools.connectivity.ui.dse,1498525957165
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.1.2.v200901191112,org.eclipse.datatools.enablement.oda.ws.ui,1498525957165
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.0.8.v200812171046,org.eclipse.datatools.connectivity.oda.flatfile.ui,1498525957165
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.1.2.v200812171046,org.eclipse.datatools.enablement.oda.xml.ui,1498525957165
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.0.8.v200901061015,org.eclipse.datatools.connectivity.oda.design.ui,1498525957165
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200805152355,org.eclipse.datatools.connectivity.db.generic.ui,1498525957165
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.3.v200902070558,org.eclipse.datatools.connectivity.sqm.core.ui,1498525957165
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.sap.maxdb.ui,1498525957165
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.1.3.v200901150027,org.eclipse.datatools.connectivity.ui,1498525957165
stopped,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1498525957165
stopped,bundle,com.ibm.designer.ide.broker,8.5.0.20080805-0245,com.ibm.designer.ide.broker,1498525957165
stopped,bundle,com.ibm.designer.prj.resources,8.5.0.20080806-0615,com.ibm.designer.prj.resources,1498525957165
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.100.v200805140145,org.eclipse.wst.server.http.ui,1498525957165
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.0.101.v20080730,org.eclipse.wst.server.preview.adapter,1498525957165
stopped,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1498525957165
stopped,bundle,org.eclipse.ecf.example.collab.editor,1.0.200.v20081224-1728,org.eclipse.ecf.example.collab.editor,1498525957165
stopped,bundle,org.eclipse.wst.server.http.core,1.0.100.v200805140145,org.eclipse.wst.server.http.core,1498525957165
stopped,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1498525957165
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1498525957165
stopped,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1498525957165
stopped,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1498525957181
stopped,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1498525957181
stopped,bundle,com.ibm.commons.emfutil,8.5.0.20080806-0615,com.ibm.commons.emfutil,1498525957181
stopped,bundle,org.eclipse.wst.common.environment,1.0.202.v200807161459,org.eclipse.wst.common.environment,1498525957181
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.3.v200902070611,org.eclipse.datatools.connectivity.apache.derby,1498525957181
