what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.importer.java,2.4.1.v200902171115,org.eclipse.emf.importer.java,1498525956437
stopped,bundle,org.eclipse.emf.importer.rose,2.4.0.v200902171115,org.eclipse.emf.importer.rose,1498525956437
stopped,bundle,org.eclipse.emf.importer.ecore,2.4.0.v200902171115,org.eclipse.emf.importer.ecore,1498525956437
stopped,bundle,org.eclipse.xsd.ecore.importer,2.4.0.v200902171115,org.eclipse.xsd.ecore.importer,1498525956437
stopped,bundle,org.eclipse.emf.ant,2.4.0.v200902171115,org.eclipse.emf.ant,1498525956437
stopped,bundle,org.eclipse.emf.importer,2.4.1.v200902171115,org.eclipse.emf.importer,1498525956437
stopped,bundle,org.eclipse.emf.exporter,2.4.0.v200902171115,org.eclipse.emf.exporter,1498525956437
stopped,bundle,org.eclipse.emf.converter,2.4.0.v200902171115,org.eclipse.emf.converter,1498525956437
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.ui,1498525956437
stopped,bundle,org.eclipse.emf.codegen.ecore,2.4.2.v200902171115,org.eclipse.emf.codegen.ecore,1498525956437
stopped,bundle,org.eclipse.emf.codegen.ui,2.4.0.v200902171115,org.eclipse.emf.codegen.ui,1498525956437
stopped,bundle,org.eclipse.emf.codegen,2.4.0.v200902171115,org.eclipse.emf.codegen,1498525956437
stopped,bundle,org.eclipse.datatools.sqltools.tablewizard,1.0.0.v200808140615,org.eclipse.datatools.sqltools.tablewizard,1498525956437
stopped,bundle,com.ibm.rcp.tools.migration.bde.rational,6.2.0.200810151002,com.ibm.rcp.tools.migration.bde.rational,1498525956437
stopped,bundle,com.ibm.pvc.tools.migration.bde,6.2.0.200810151002,com.ibm.pvc.tools.migration.bde,1498525956437
stopped,bundle,org.eclipse.pde.p2.ui,1.0.0.v20080604-2000,org.eclipse.pde.p2.ui,1498525956437
stopped,bundle,com.ibm.pvc.tools.ws,6.2.0.200810151019,com.ibm.pvc.tools.ws,1498525956437
stopped,bundle,com.ibm.rcp.tools.wsdl.ui,6.1.2.200810200805,com.ibm.rcp.tools.wsdl.ui,1498525956437
stopped,bundle,com.ibm.rcp.tools.junit,6.1.2.200810151002,com.ibm.rcp.tools.junit,1498525956437
stopped,bundle,com.ibm.rcp.tools.propertybroker.templates,6.1.2.200810151002,com.ibm.rcp.tools.propertybroker.templates,1498525956437
stopped,bundle,com.ibm.pvc.tools.bde,6.2.0.200810151002,com.ibm.pvc.tools.bde,1498525956437
stopped,bundle,org.eclipse.datatools.connectivity.ui.templates,1.0.0.v200805152355,org.eclipse.datatools.connectivity.ui.templates,1498525956437
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080723-1000,org.eclipse.pde.runtime,1498525956437
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1498525956437
stopped,bundle,com.ibm.pvc.tools.productconfig,6.2.0.200810151016,com.ibm.pvc.tools.productconfig,1498525956437
