what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.ibm.pvc.tools.startup,6.1.2.200810151000,com.ibm.pvc.tools.startup,1498525956437
stopped,bundle,com.ibm.pvc.tools.web.rad,6.2.0.200810151012,com.ibm.pvc.tools.web.rad,1498525956437
stopped,bundle,com.ibm.pvc.tools.j2ee,6.2.0.200810151012,com.ibm.pvc.tools.j2ee,1498525956437
stopped,bundle,com.ibm.rcp.tools.ws.axis,6.2.0.200810151019,com.ibm.rcp.tools.ws.axis,1498525956437
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.306.v200811200248,org.eclipse.jst.ws.axis.creation.ui,1498525956437
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.305.v200809301934,org.eclipse.jst.ws.axis.consumption.ui,1498525956437
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.4.v200901212148,org.eclipse.jst.ws.consumption.ui,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.201.v200811062130,org.eclipse.jst.j2ee.webservice.ui,1498525956437
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.203.v200810222000,org.eclipse.jst.servlet.ui,1498525956437
stopped,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.200.v200805140020,org.eclipse.jst.j2ee.jca.ui,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.206.v200901280857,org.eclipse.jst.j2ee.ui,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotation.model,1.1.102.v200805140020,org.eclipse.jst.j2ee.ejb.annotation.model,1498525956437
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.307.v200811220753,org.eclipse.jst.ws.consumption,1498525956437
stopped,bundle,org.eclipse.jst.ws.ui,1.0.304.v200901271844,org.eclipse.jst.ws.ui,1498525956437
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,org.eclipse.jst.ws.axis.consumption.core,1498525956437
stopped,bundle,org.eclipse.jst.ws,1.0.307.v200901142050,org.eclipse.jst.ws,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.ejb,1.1.203.v200811060500,org.eclipse.jst.j2ee.ejb,1498525956437
stopped,bundle,com.ibm.pvc.tools.ws.wsseditors,6.1.2.200810151019,com.ibm.pvc.tools.ws.wsseditors,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.web,1.1.203.v200901290400,org.eclipse.jst.j2ee.web,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.201.v200807240600,org.eclipse.jst.j2ee.webservice,1498525956437
stopped,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1498525956437
stopped,bundle,org.eclipse.jst.j2ee.jca,1.1.203.v200811060900,org.eclipse.jst.j2ee.jca,1498525956437
stopped,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1498525956437
