what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.sql,1.0.0.v200902031600,org.eclipse.datatools.sqltools.sql,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.sybase.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.models,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v200807181158,org.eclipse.datatools.enablement.msft.sqlserver,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.mysql,1.0.2.v200810160130,org.eclipse.datatools.enablement.mysql,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.hsqldb,1.0.0.v200805152355,org.eclipse.datatools.enablement.hsqldb,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries,1.0.1.v200811210224,org.eclipse.datatools.enablement.ibm.db2.zseries,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw,1.0.1.v200811210224,org.eclipse.datatools.enablement.ibm.db2.luw,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.postgresql,1.0.1.v200805152355,org.eclipse.datatools.enablement.postgresql,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries,1.0.1.v200811210224,org.eclipse.datatools.enablement.ibm.db2.iseries,1498525957181
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb,1.0.0.v200805152355,org.eclipse.datatools.enablement.sap.maxdb,1498525957181
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core,1.0.7.v200902180551,org.eclipse.datatools.connectivity.sqm.core,1498525957181
stopped,bundle,org.eclipse.datatools.modelbase.derby,1.0.0.v200805152355,org.eclipse.datatools.modelbase.derby,1498525957181
stopped,bundle,org.eclipse.datatools.modelbase.dbdefinition,1.0.1.v200901090853,org.eclipse.datatools.modelbase.dbdefinition,1498525957181
stopped,bundle,org.eclipse.datatools.sqltools.parsers.sql.xml.query,1.0.0.v200808140615,org.eclipse.datatools.sqltools.parsers.sql.xml.query,1498525957181
stopped,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.0.1.v200810291500,org.eclipse.datatools.sqltools.parsers.sql.query,1498525957181
stopped,bundle,org.eclipse.datatools.sqltools.parsers.sql,1.0.1.v200808140615,org.eclipse.datatools.sqltools.parsers.sql,1498525957181
stopped,bundle,org.eclipse.datatools.modelbase.sql.xml.query,1.0.0.v200807080500,org.eclipse.datatools.modelbase.sql.xml.query,1498525957181
stopped,bundle,org.eclipse.datatools.modelbase.sql.query,1.0.1.v200901241145,org.eclipse.datatools.modelbase.sql.query,1498525957181
stopped,bundle,org.eclipse.datatools.modelbase.sql,1.0.1.v200812031125,org.eclipse.datatools.modelbase.sql,1498525957181
stopped,bundle,org.eclipse.emf.mapping.ecore2xml,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2xml,1498525957181
stopped,bundle,org.eclipse.datatools.connectivity.oda.design,3.0.7.v200807231215,org.eclipse.datatools.connectivity.oda.design,1498525957181
stopped,bundle,org.eclipse.tptp.platform.models.hierarchy,4.5.1.v200902180100,org.eclipse.tptp.platform.models.hierarchy,1498525957181
stopped,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1498525957181
stopped,bundle,org.eclipse.tptp.platform.logging.events,4.3.300.v200901090100,org.eclipse.tptp.platform.logging.events,1498525957181
stopped,bundle,org.eclipse.emf.databinding,1.0.0.v200902171115,org.eclipse.emf.databinding,1498525957181
