what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.result,1.0.0.v200902120900,org.eclipse.datatools.sqltools.result,1498552600894
stopped,bundle,org.eclipse.datatools.sqltools.common.ui,1.0.0.v200812121740,org.eclipse.datatools.sqltools.common.ui,1498552600896
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200807010433,org.eclipse.datatools.connectivity.apache.derby.ui,1498552600898
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.3.v200902120834,org.eclipse.datatools.connectivity.sqm.server.ui,1498552600898
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.0.v200805160737,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1498552600899
stopped,bundle,org.eclipse.datatools.enablement.msft.sqlserver.ui,1.0.1.v200808222228,org.eclipse.datatools.enablement.msft.sqlserver.ui,1498552600899
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1498552600900
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200810140349,org.eclipse.datatools.connectivity.ui.dse,1498552600900
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.1.2.v200901191112,org.eclipse.datatools.enablement.oda.ws.ui,1498552600901
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.0.8.v200812171046,org.eclipse.datatools.connectivity.oda.flatfile.ui,1498552600902
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.1.2.v200812171046,org.eclipse.datatools.enablement.oda.xml.ui,1498552600902
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.0.8.v200901061015,org.eclipse.datatools.connectivity.oda.design.ui,1498552600903
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200805152355,org.eclipse.datatools.connectivity.db.generic.ui,1498552600904
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.3.v200902070558,org.eclipse.datatools.connectivity.sqm.core.ui,1498552600905
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.0.0.v200805152355,org.eclipse.datatools.enablement.sap.maxdb.ui,1498552600905
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.1.3.v200901150027,org.eclipse.datatools.connectivity.ui,1498552600907
stopped,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1498552600908
stopped,bundle,com.ibm.designer.ide.broker,8.5.0.20080805-0245,com.ibm.designer.ide.broker,1498552600908
stopped,bundle,com.ibm.designer.prj.resources,8.5.0.20080806-0615,com.ibm.designer.prj.resources,1498552600909
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.100.v200805140145,org.eclipse.wst.server.http.ui,1498552600910
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.0.101.v20080730,org.eclipse.wst.server.preview.adapter,1498552600910
stopped,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1498552600911
stopped,bundle,org.eclipse.ecf.example.collab.editor,1.0.200.v20081224-1728,org.eclipse.ecf.example.collab.editor,1498552600912
stopped,bundle,org.eclipse.wst.server.http.core,1.0.100.v200805140145,org.eclipse.wst.server.http.core,1498552600913
stopped,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1498552600914
