what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.j2ee.ejb,1.1.203.v200811060500,org.eclipse.jst.j2ee.ejb,1498552600359
stopped,bundle,com.ibm.pvc.tools.ws.wsseditors,6.1.2.200810151019,com.ibm.pvc.tools.ws.wsseditors,1498552600372
stopped,bundle,org.eclipse.jst.j2ee.web,1.1.203.v200901290400,org.eclipse.jst.j2ee.web,1498552600373
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.201.v200807240600,org.eclipse.jst.j2ee.webservice,1498552600373
stopped,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1498552600374
stopped,bundle,org.eclipse.jst.j2ee.jca,1.1.203.v200811060900,org.eclipse.jst.j2ee.jca,1498552600374
stopped,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1498552600375
stopped,bundle,org.eclipse.jst.common.frameworks,1.1.201.v200810161330,org.eclipse.jst.common.frameworks,1498552600375
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.104.v200901201856,org.eclipse.wst.wsdl.ui,1498552600376
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.104.v200901282355,org.eclipse.wst.jsdt.web.ui,1498552600376
stopped,bundle,org.eclipse.wst.jsdt.web.core,1.0.104.v200902121909,org.eclipse.wst.jsdt.web.core,1498552600377
stopped,bundle,org.eclipse.wst.web.ui,1.1.201.v200811240900,org.eclipse.wst.web.ui,1498552600377
stopped,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1498552600378
stopped,bundle,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.ui,1498552600378
stopped,bundle,org.eclipse.wst.html.core,1.1.204.v200901141603,org.eclipse.wst.html.core,1498552600379
stopped,bundle,org.eclipse.wst.css.core,1.1.201.v200808072008,org.eclipse.wst.css.core,1498552600379
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.105.v200811282340,org.eclipse.wst.xsd.ui,1498552600380
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.301.v200808072012,org.eclipse.wst.dtd.ui,1498552600381
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1498552600381
stopped,bundle,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui,1498552600382
stopped,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1498552600383
stopped,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1498552600384
stopped,bundle,org.eclipse.wst.javascript.ui,1.0.200.v200805160650,org.eclipse.wst.javascript.ui,1498552600384
stopped,bundle,com.ibm.rcp.tools.wsdl.validation,6.1.2.200810200805,com.ibm.rcp.tools.wsdl.validation,1498552600384
stopped,bundle,org.eclipse.wst.wsi,1.0.205.v200805140300,org.eclipse.wst.wsi,1498552600385
